artist,song,name,sentence,upos,xpos,dep_rel,earliest,highestRank,year,posCorrection,NaP,last,compound
Cardi B Featuring 21 Savage,Bartier Cardi,Bentley,"I'm in a Bentley truck, she keep on suckin' like it's tinted",PROPN,NNP,compound,2018-01-06,14,2018,,car,,
Cardi B Featuring 21 Savage,Bartier Cardi,Bentley,Bentley truck lane to lane,PROPN,NNP,compound,2018-01-06,14,2018,,car,,
Cardi B Featuring 21 Savage,Bartier Cardi,Bentley,Bentley truck lane to lane,PROPN,NNP,compound,2018-01-06,14,2018,,car,,
Cardi B Featuring 21 Savage,Bartier Cardi,Molly,Put that bitch on Molly,PROPN,NNP,obl,2018-01-06,14,2018,,drug,,
Cardi B Featuring 21 Savage,Bartier Cardi,Molly,Bitch on Molly,PROPN,NNP,nmod,2018-01-06,14,2018,,drug,,
Cardi B Featuring 21 Savage,Bartier Cardi,Molly,"Said, that bitch on Molly",PROPN,NNP,nmod,2018-01-06,14,2018,,drug,,
Cardi B Featuring 21 Savage,Bartier Cardi,Molly,The bitch so bad I popped a Molly 'fore I hit it,PROPN,NNP,obj,2018-01-06,14,2018,,drug,,
Migos Featuring 21 Savage,BBO (Bad Bitches Only),Houston,"Houston Texas, no who trilla?",PROPN,NNP,compound,2018-02-10,48,2018,,city,,
Migos Featuring 21 Savage,BBO (Bad Bitches Only),Miller,Reggie Miller shoot 'em bill up,PROPN,NNP,flat,2018-02-10,48,2018,,,TRUE,
Migos Featuring 21 Savage,BBO (Bad Bitches Only),Quincy,All these Jones soldier fuck it they call me Quincy,PROPN,NNP,obj,2018-02-10,48,2018,,,,
Migos Featuring 21 Savage,BBO (Bad Bitches Only),Reggie,Reggie Miller shoot 'em bill up,PROPN,NNP,nsubj,2018-02-10,48,2018,,,,
Cardi B,Be Careful,Keisha,But we more like Belly; Tommy and Keisha shit,PROPN,NNP,conj,2018-04-14,11,2018,,,,
Cardi B,Be Careful,Tommy,But we more like Belly; Tommy and Keisha shit,PROPN,NNP,compound,2018-04-14,11,2018,,,,
Lil Pump Featuring Lil Wayne,Be Like Me,Billie,"But the kid is not my son, shout out Billie Jean",PROPN,NNP,compound,2019-03-09,72,2019,,,,Billie Jean
Lil Pump Featuring Lil Wayne,Be Like Me,Carter,"Mr. Dwayne Carter, only got one ID, yerr",PROPN,NNP,flat,2019-03-09,72,2019,,,TRUE,
Lil Pump Featuring Lil Wayne,Be Like Me,Dwayne,"Mr. Dwayne Carter, only got one ID, yerr",PROPN,NNP,flat,2019-03-09,72,2019,,,,
Lil Pump Featuring Lil Wayne,Be Like Me,Kim,Everybody wanna go and smash Kim K,PROPN,NNP,compound,2019-03-09,72,2019,,,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Baby,Baby girl I'm leaning right now on a four,ADJ,JJ,amod,2017-10-21,86,2017,,,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Bentley,"I gotta keep a pistol in my Bentley coupe, yeah",PROPN,NNP,compound,2017-10-21,86,2017,,car,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Louis,I mix the Louis and Supreme that's limited edition,PROPN,NNP,obj,2017-10-21,86,2017,,brand,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Mike,Those is Mike Amiri jeans though,PROPN,NNP,compound,2017-10-21,86,2017,,,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Mike,Those is Mike Amiri jeans though,PROPN,NNP,compound,2017-10-21,86,2017,,,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Mike,Those is Mike Amiri jeans though,PROPN,NNP,compound,2017-10-21,86,2017,,,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Mike,Those is Mike Amiri jeans though,PROPN,NNP,compound,2017-10-21,86,2017,,,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Rico,"Yeah, bad little bitch, yeah she came from Puerto Rico",PROPN,NNP,obl,2017-10-21,86,2017,,country - Puerto Rico,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Rico,"Yeah, bad little bitch, yeah she came from Puerto Rico",PROPN,NNP,obl,2017-10-21,86,2017,,country - Puerto Rico,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Rico,"Yeah, bad little bitch, yeah she came from Puerto Rico",PROPN,NNP,obl,2017-10-21,86,2017,,country - Puerto Rico,,
A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,Beast Mode,Rico,"Yeah, bad little bitch, yeah she came from Puerto Rico",PROPN,NNP,obl,2017-10-21,86,2017,,country - Puerto Rico,,
Bazzi Featuring Camila Cabello,Beautiful,Baby,Baby come a little closer let me taste it,ADV,RB,advmod,2018-08-18,26,2018,PROPN,,,
6ix9ine Featuring Anuel AA,BEBE,Baby,"Baby, con ra-ta-ta-ta-ta",PROPN,NNP,root,2018-09-15,30,2018,,,,
6ix9ine Featuring Anuel AA,BEBE,Baby,"Baby, yo soy tu criminal",PROPN,NNP,vocative,2018-09-15,30,2018,,,,
6ix9ine Featuring Anuel AA,BEBE,Baby,Baby go ra-ta-ta-ta-ta,PROPN,NNP,nsubj,2018-09-15,30,2018,,,,
6ix9ine Featuring Anuel AA,BEBE,Baby,"Baby, tu novio lo va a olvidar",PROPN,NNP,vocative,2018-09-15,30,2018,,,,
6ix9ine Featuring Anuel AA,BEBE,Baby,"Baby, con ra-ta-ta-ta-ta",PROPN,NNP,root,2018-09-15,30,2018,,,,
6ix9ine Featuring Anuel AA,BEBE,Baby,"Baby, conmigo te va' a mudar",ADV,RB,advmod,2018-09-15,30,2018,PROPN,,,
6ix9ine Featuring Anuel AA,BEBE,Baby,"Baby, con ra-bang-bang-bang-bang",ADV,RB,advmod,2018-09-15,30,2018,PROPN,,,
6ix9ine Featuring Anuel AA,BEBE,Baby,"Baby, do' un tiro', lo voa' matar",ADV,RB,advmod,2018-09-15,30,2018,PROPN,,,
6ix9ine Featuring Anuel AA,BEBE,Baby,"Baby, olvídate de él",PROPN,NNP,root,2018-09-15,30,2018,,,,
6ix9ine Featuring Anuel AA,BEBE,Ella,Ella se pone pornográfica en la intimidad,PROPN,NNP,nsubj,2018-09-15,30,2018,,pronoun,,
6ix9ine Featuring Anuel AA,BEBE,Ella,"Ella se pone pornográfica, no es tímida",PROPN,NNP,nsubj,2018-09-15,30,2018,,pronoun,,
Jacquees,B.E.D.,Baby,"Baby girl she the action, don't know why you acting",ADJ,JJ,amod,2017-08-26,69,2017,,,,
Jacquees,B.E.D.,Billie,"Know she think I'm Michael Jackson, Billie Jean moon walk",PROPN,NNP,compound,2017-08-26,69,2017,,,,Billie Jean
Jacquees,B.E.D.,Jackson,"Know she think I'm Michael Jackson, Billie Jean moon walk",PROPN,NNP,flat,2017-08-26,69,2017,,,TRUE,
Jacquees,B.E.D.,Michael,"Know she think I'm Michael Jackson, Billie Jean moon walk",PROPN,NNP,ccomp,2017-08-26,69,2017,,,,
Nicki Minaj Featuring Ariana Grande,Bed,Carter,I got Carter III on repeat,PROPN,NNP,obj,2018-06-30,42,2018,,,,
Liam Payne,Bedroom Floor,Baby,Baby,PROPN,NNP,root,2017-11-11,98,2017,,,,
Liam Payne,Bedroom Floor,Baby,Baby,PROPN,NNP,root,2017-11-11,98,2017,,,,
Eminem,Believe,America,Point it towards corporate America,PROPN,NNP,obl,2018-01-03,92,2018,,country,,
Eminem,Believe,Bruce,To go through and deal with that Bruce Willis,PROPN,NNP,obl,2018-01-03,92,2018,,,,
Eminem,Believe,Fanny,"Fanny packs, hourglasses",ADJ,JJ,amod,2018-01-03,92,2018,,clothing,,
Eminem,Believe,Willis,To go through and deal with that Bruce Willis,PROPN,NNP,flat,2018-01-03,92,2018,,,TRUE,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Baby,Baby yo sé que está difícil la decisión,ADP,IN,case,2017-12-23,95,2017,,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Bella,"Bella y sensual, sobrenatural",X,FW,amod,2017-12-23,95,2017,,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Bella,"Bella y sensual, sobrenatural",X,FW,amod,2017-12-23,95,2017,,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Bella,"Bella y sensual, sobrenatural",X,FW,amod,2017-12-23,95,2017,,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Bella,"Bella y sensual, sobrenatural",X,FW,amod,2017-12-23,95,2017,,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Bella,"Bella y sensual, sobrenatural",X,FW,amod,2017-12-23,95,2017,,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Bella,"Bella y sensual, sobrenatural",X,FW,amod,2017-12-23,95,2017,,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Nicky,"Nicky, Nicky, Nicky Jam",PROPN,NNP,root,2017-12-23,95,2017,,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Nicky,"Nicky, Nicky, Nicky Jam",PROPN,NNP,flat,2017-12-23,95,2017,,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Nicky,"Nicky, Nicky, Nicky Jam",PROPN,NNP,compound,2017-12-23,95,2017,,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Nicky,"Nicky vuela como un fenix, Romeo es bachata king",X,GW,goeswith,2017-12-23,95,2017,PROPN,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Romeo,Romeo te habla bonito y,ADP,IN,case,2017-12-23,95,2017,PROPN,,,
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,Romeo,"Nicky vuela como un fenix, Romeo es bachata king",PROPN,NNP,nsubj,2017-12-23,95,2017,,,,
Lil Baby & Gunna,Belly,Cherish,"Cherish your blessings, easily could be tooken",VERB,VB,root,2018-10-20,80,2018,,,,
Lil Baby & Gunna,Belly,Jordan,"How foreign my tint is, I still rock the Jordan",PROPN,NNP,obj,2018-10-20,80,2018,,,,
Lil Baby & Gunna,Belly,Keisha,I got a bitch like Keisha off of Belly,PROPN,NNP,nmod,2018-10-20,80,2018,,,,
Lil Baby & Gunna,Belly,Kelly,"Too many vibes, they think I'm R. Kelly",PROPN,NNP,appos,2018-10-20,80,2018,,,TRUE,
Cardi B Featuring Chance The Rapper,Best Life,Andre,"Police, no Andre, G like 'Venchy",PROPN,NNP,conj,2018-04-21,100,2018,,,,
Cardi B Featuring Chance The Rapper,Best Life,Dante,"Now they hold cash, won't peak like Dante",PROPN,NNP,obl,2018-04-21,100,2018,,,,
Cardi B Featuring Chance The Rapper,Best Life,James,"Reach like 'Bron James, pep talk from Yoncé",PROPN,NNP,obl,2018-04-21,100,2018,,,TRUE,
Cardi B Featuring Chance The Rapper,Best Life,Jamie,"Skrrt skrrt, Jamie Foxx in your town, like",PROPN,NNP,appos,2018-04-21,100,2018,,,,
Cardi B Featuring Chance The Rapper,Best Life,Jerry,"Nigga, you a pussy and a rat, you like Tom & Jerry",PROPN,NNP,conj,2018-04-21,100,2018,,,,
Cardi B Featuring Chance The Rapper,Best Life,Tom,"Nigga, you a pussy and a rat, you like Tom & Jerry",PROPN,NNP,obj,2018-04-21,100,2018,,,,
Post Malone,Better Now,Jonas,"With my brothers like it's Jonas, Jonas",PROPN,NNP,obj,2018-05-12,10,2018,,,,
Post Malone,Better Now,Jonas,"With my brothers like it's Jonas, Jonas",PROPN,NNP,appos,2018-05-12,10,2018,,,,
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,Bentley,"I can buy a Bentley, don't talk to me",PROPN,NNP,obj,2018-06-09,16,2018,,car,,
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,Chanel,Yes I cop mad Chanel and mad Given',PROPN,NNP,obj,2018-06-09,16,2018,,brand,,
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,Colin,I'm more Colin Kaepernick,PROPN,NNP,root,2018-06-09,16,2018,,,,
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,Diamond,Diamond chains on my ankle,ADJ,JJ,amod,2018-06-09,16,2018,,,,
Kendrick Lamar & Travis Scott,Big Shot,Baby,"Baby, I care, baby, I swear",ADV,RB,advmod,2018-02-24,71,2018,,,,
Kendrick Lamar & Travis Scott,Big Shot,Kenny,Kenny,PROPN,NNP,root,2018-02-24,71,2018,,,,
Kendrick Lamar & Travis Scott,Big Shot,Moses,"Runnin' through these waves, like I'm Moses, out the booth",PROPN,NNPS,root,2018-02-24,71,2018,,,,
Kendrick Lamar & Travis Scott,Big Shot,Steve,Forget your name like I'm Steve,PROPN,NNP,advcl,2018-02-24,71,2018,,,,
"2 Chainz, Drake & Quavo",Bigger > You,Cleo,"You settle down like a Cleo, I settle down like a boost",NOUN,NN,obl,2018-06-30,53,2018,,,,
Quavo,Biggest Alley Oop,Bill,"Thinkin' about wrappin' a Benz yellow, Kill Bill",PROPN,NNP,appos,2018-10-27,86,2018,,,,
Quavo,Biggest Alley Oop,Billy,Thinkin' 'bout gettin' a big Billy,PROPN,NNP,obl,2018-10-27,86,2018,,,,
Quavo,Biggest Alley Oop,Grant,"Grant your wish, uh",ADJ,JJ,amod,2018-10-27,86,2018,,,,
Quavo,Biggest Alley Oop,Jay,It's bigger than Jay,PROPN,NNP,obl,2018-10-27,86,2018,,,,
Quavo,Biggest Alley Oop,Shaquille,And callin' it Shaquille O'Neal,PROPN,NNP,compound,2018-10-27,86,2018,,,,
6ix9ine,Billy,Dick,"Dick up in the pussy, bet that shit get gushy gushy",VERB,VB,root,2018-03-10,50,2018,,,,
Nicki Minaj X Mike WiLL Made-It,Black Barbies,Christian,Usually I'm a Christian but this peace is Buddhist,PROPN,NNP,root,2017-01-14,97,2017,,religion,,
Nicki Minaj X Mike WiLL Made-It,Black Barbies,Donald,"Island girl, Donald Trump want me go home",PROPN,NNP,appos,2017-01-14,97,2017,,,,
Nicki Minaj X Mike WiLL Made-It,Black Barbies,Joan,You gon' be floatin' in dem rivers like you know Joan,PROPN,NNP,flat,2017-01-14,97,2017,,,,
Nicki Minaj X Mike WiLL Made-It,Black Barbies,Mike,Mike Will Made,PROPN,NNP,root,2017-01-14,97,2017,,,,
Nicki Minaj X Mike WiLL Made-It,Black Barbies,Peter,Peter piper picked a pepper,PROPN,NNP,nsubj,2017-01-14,97,2017,,,,
Nicki Minaj X Mike WiLL Made-It,Black Barbies,Will,Mike Will Made,PROPN,NNP,flat,2017-01-14,97,2017,,,,
Kendrick Lamar,Black Panther,Kendrick,"King's vision, Black Panther, King Kendrick, all hail the king!",PROPN,NNP,conj,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of my city, king of my country, king of my homeland",NOUN,NN,root,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of the filthy, king of the fallen, we livin' again",NOUN,NN,root,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of the shooters, looters, boosters, and ghettos poppin'",NOUN,NN,compound,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of the past, present, future, my ancestors watchin'",NOUN,NN,root,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of the culture, king of the soldiers, king of the bloodshed",NOUN,NN,root,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of the wisdom, king of the ocean, king of the respect",NOUN,NN,root,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,King of the optimistics and dreamers that go and get it,NOUN,NN,root,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,King of the winner's district and geniuses with conviction,NOUN,NN,root,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of the fighters, king of the fathers, king of the belated",NOUN,NN,root,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of the answer, king of the problem, king of the forsaken",NOUN,NN,root,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of the empathy, you resent me, king of remorse",NOUN,NN,root,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of my enemies, may they fall defeat, I rejoice",NOUN,NN,nsubj,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King of the skyscrapers, dodgin' haters, broke religion",NOUN,NN,compound,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King's vision, Black Panther, King Kendrick, all hail the king!",PROPN,NNP,nmod:poss,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King's vision, Black Panther, King Kendrick, all hail the king!",PROPN,NNP,compound,2018-02-24,91,2018,,,,
Kendrick Lamar,Black Panther,King,"King don't lie, king give heart, king get by, king don't fall",NOUN,NN,nsubj,2018-02-24,91,2018,,,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Christian,"I don't wanna be a Christian, Muslim, gay, straight, or bi, see you later, bye",PROPN,NNP,xcomp,2017-05-06,87,2017,,religion,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Felicia,I'm biracial so bye Felicia,PROPN,NNP,obl,2017-05-06,87,2017,,,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Jesus,"Jesus, Black Jesus",PROPN,NNP,root,2017-05-06,87,2017,,,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Jesus,"Jesus, Black Jesus",PROPN,NNP,appos,2017-05-06,87,2017,,,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Jesus,"Jesus, Black Jesus",PROPN,NNP,root,2017-05-06,87,2017,,,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Jesus,"Jesus, Black Jesus",PROPN,NNP,appos,2017-05-06,87,2017,,,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Jesus,Praise Black Jesus now call the preacher,PROPN,NNP,nsubj,2017-05-06,87,2017,,,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Jesus,Maybe Jesus was black,PROPN,NNP,nsubj,2017-05-06,87,2017,,,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Jesus,Maybe Jesus had dreads,PROPN,NNP,nsubj,2017-05-06,87,2017,,,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Keisha,I'm just as black as my cousin Keisha,PROPN,NNP,root,2017-05-06,87,2017,,,,
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Lisa,I'm just as white as that Mona Lisa,PROPN,NNP,flat,2017-05-06,87,2017,,,,Mona Lisa
Logic Featuring Damian Lemar Hudson,Black SpiderMan,Martin,"Nigga, that's Martin!",PROPN,NNP,root,2017-05-06,87,2017,,,,
Drake,Blem,Virginia,This Virginia done me off already,PROPN,NNP,nsubj,2017-04-08,38,2017,,,,
Drake,Blue Tint,Mario,Mario!,PROPN,NNP,root,2018-07-14,30,2018,,,,
Cardi B,Bodak Yellow (Money Moves),Hope,Hope you hoes know it ain't cheap,VERB,VBP,root,2017-07-22,1,2017,,,,
Cardi B,Bodak Yellow (Money Moves),Mona,Another check from Mona Scott,PROPN,NNP,nmod,2017-07-22,1,2017,,,,
Cardi B,Bodak Yellow (Money Moves),Scott,Another check from Mona Scott,PROPN,NNP,flat,2017-07-22,1,2017,,,TRUE,
Katy Perry Featuring Migos,Bon Appetit,Hope,Hope you've got some room,VERB,VBP,root,2017-05-20,59,2017,,,,
Katy Perry Featuring Migos,Bon Appetit,Katy,"Katy Perry, Migos, ay",PROPN,NNP,root,2017-05-20,59,2017,,,,
Katy Perry Featuring Migos,Bon Appetit,Kobe,A Kobe flown in,PROPN,NNP,nsubj,2017-05-20,59,2017,,,,
Katy Perry Featuring Migos,Bon Appetit,Perry,"Katy Perry, Migos, ay",PROPN,NNP,flat,2017-05-20,59,2017,,,TRUE,
Lil Yachty Featuring Ugly God,Boom!,Dick,Dick 'bout long as 4 fish sticks,VERB,VB,root,2018-03-24,88,2018,,,,
Blac Youngsta,Booty,Mike,Mike,PROPN,NNP,root,2018-03-10,73,2018,,,,
Blac Youngsta,Booty,Mike,Mike,PROPN,NNP,root,2018-03-10,73,2018,,,,
Blac Youngsta,Booty,Mike,Mike,PROPN,NNP,root,2018-03-10,73,2018,,,,
Blac Youngsta,Booty,Tyson,Tyson on the booty,NOUN,NN,root,2018-03-10,73,2018,PROPN,,,
Blac Youngsta,Booty,Tyson,Tyson on the booty,NOUN,NN,root,2018-03-10,73,2018,PROPN,,,
Blac Youngsta,Booty,Tyson,Tyson on the booty,NOUN,NN,root,2018-03-10,73,2018,PROPN,,,
J. Cole,Brackets,Jerome,Jerome Lewis didn't make that much money,PROPN,NNP,nsubj,2018-05-05,30,2018,,,,
J. Cole,Brackets,Lewis,Jerome Lewis didn't make that much money,PROPN,NNP,flat,2018-05-05,30,2018,,,TRUE,
J. Cole,Brackets,Sam,Uncle Sam and shit,PROPN,NNP,root,2018-05-05,30,2018,,,,
21 Savage,Break Da Law,Daisy,Ride me slow like you drivin' Miss Daisy,PROPN,NNP,obj,2019-01-05,70,2019,,,,
21 Savage,Break Da Law,Keisha,Need me a Keisha like Belly,PROPN,NNP,obj,2019-01-05,70,2019,,,,
Chris Stapleton,Broken Halos,Jesus,Don't go asking Jesus why,PROPN,NNP,obj,2017-05-06,45,2017,,,,
lovelytheband,Broken,Brooklyn,Some trust fund baby's Brooklyn loft,PROPN,NNP,compound,2018-07-28,29,2018,,city,,
AJR,Burn The House Down,Will,Will they let me sing on TV?,AUX,MD,aux,2018-12-01,100,2018,,,,
Dierks Bentley Featuring Brothers Osborne,Burning Man,Joshua,Find myself in the Joshua Trees,PROPN,NNP,compound,2018-11-03,100,2018,,plant,,
Billie Eilish,Bury A Friend,Billie,Billie,PROPN,NNP,root,2019-02-09,14,2019,,,,
Lil Baby & Gunna,Business Is Business,Marlo,"I stay with that .9, they should call me Marlo",PROPN,NNP,obj,2018-10-20,61,2018,,,,
Lil Baby & Gunna,Business Is Business,Mercedes,Puttin' Ms in all the Mercedes,PROPN,NNPS,nmod,2018-10-20,61,2018,,car,,
Lil Baby & Gunna,Business Is Business,Mercedes,Puttin' Ms in all the Mercedes,PROPN,NNPS,nmod,2018-10-20,61,2018,,car,,
Lil Baby & Gunna,Business Is Business,Mercedes,Puttin' Ms in all the Mercedes,PROPN,NNPS,nmod,2018-10-20,61,2018,,car,,
Lil Pump,Butterfly Doors,Baby,Baby mama whip a pot on the stove,PROPN,NNP,nsubj,2019-01-19,81,2019,remove,,,
Lil Pump,Butterfly Doors,Baby,Baby mama whip a pot on the stove,PROPN,NNP,nsubj,2019-01-19,81,2019,remove,,,
Lil Pump,Butterfly Doors,Baby,Baby mama whip a pot on the stove,PROPN,NNP,nsubj,2019-01-19,81,2019,remove,,,
Lil Pump,Butterfly Doors,Baby,Baby mama whip a pot on the stove,PROPN,NNP,nsubj,2019-01-19,81,2019,remove,,,
Lil Pump,Butterfly Doors,Jack,Jack a nigga car and his license plate,VERB,VB,root,2019-01-19,81,2019,,,,
Travis Scott,Butterfly Effect,Santana,"Never go, never go dip on the set, stayed Santana",PROPN,NNP,obj,2017-06-17,50,2017,,,,
Future,Call The Coroner,Curtis,"Now I got power, I feel like Curtis",PROPN,NNP,obl,2019-02-02,100,2019,,,,
Future,Call The Coroner,Goldie,"Super like Goldie Mack, ho caught an asthma attack",PROPN,NNP,root,2019-02-02,100,2019,,,,
Future,Call The Coroner,Mack,"Super like Goldie Mack, ho caught an asthma attack",PROPN,NNP,flat,2019-02-02,100,2019,,,TRUE,
Post Malone,Candy Paint,Baby,Baby I'm the boss like I'm Tony Danza,SCONJ,IN,mark,2017-11-11,34,2017,,,,
Post Malone,Candy Paint,Baby,Baby I'm the boss like I'm Tony Danza,SCONJ,IN,mark,2017-11-11,34,2017,,,,
Post Malone,Candy Paint,Candy,Candy paint with the white on top,ADJ,JJ,amod,2017-11-11,34,2017,,,,
Post Malone,Candy Paint,Candy,Candy paint with the white on top,ADJ,JJ,amod,2017-11-11,34,2017,,,,
Post Malone,Candy Paint,Candy,Candy paint with the white on top,ADJ,JJ,amod,2017-11-11,34,2017,,,,
Post Malone,Candy Paint,Candy,Candy paint with the white on top,ADJ,JJ,amod,2017-11-11,34,2017,,,,
Post Malone,Candy Paint,Candy,Candy paint with the white on top,ADJ,JJ,amod,2017-11-11,34,2017,,,,
